Nombre,Genero,Peso,Altura,Edad,Actividad Fisica,Ecuacion,Objetivos,Recomendacion,Calorias consumidas por dia,Carbohidratos,Proteinas,Lipidos,Desayuno,Almuerzo,Cena,Desayuno KCal,Almuerzo KCal,Cena KCal,Dia,Requerimiento (Kcal diarias)
Eduardo Medina,Hombre,86,181,29,3,Harris,Bajar de peso,Aumentar proteinas,1898.6,204.1,196.3,87.7,Beefburger,Greek homestyle chicken,Spiced red cabbage,321,312,67,Sábado,1944.5
Eduardo Medina,Hombre,86,181,29,3,Harris,Bajar de peso,Aumentar proteinas,1898.6,204.1,196.3,87.7,Marinated tofu kebabs,Sole goujons with vegetable chips,Sweet and sour meatballs with veggie rice,93,505,351,Domingo,1944.5
Pablo Sanchez,Hombre,160,182,38,2,Harris,Tomar la glicemia,Bajar carbohidratos,1209.8,157.3,53.6,42.5,Fish curry,Spicy crab tortilla,Chicken nuggets,350,336,292,Lunes,2889.6
Pablo Sanchez,Hombre,160,182,38,2,Harris,Tomar la glicemia,Bajar carbohidratos,1209.8,157.3,53.6,42.5,Crisp salmon salad,Conchiglie with roasted tomato and tiger prawn,Evesham egg muffins,343,363,316,Martes,2889.6
Pablo Sanchez,Hombre,160,182,38,2,Harris,Tomar la glicemia,Bajar carbohidratos,1209.8,157.3,53.6,42.5,Beef stew and dumplings,Fish traybake with cauliflower and lentils,Turkey and corn chowder,348,317,302,Miércoles,2889.6
Pablo Sanchez,Hombre,160,182,38,2,Harris,Tomar la glicemia,Bajar carbohidratos,1209.8,157.3,53.6,42.5,Vegetable satay,Turkey and mushroom pie,Beef stew and dumplings,292,270,348,Jueves,2889.6
"Pablo Sanchez,Hombre,160,182,38,2,Harris,Tomar la glicemia,Bajar carbohidratos,1209.8,157.3,53.6,42.5,""Black eyed bean, feta and herb burgers"",Phulouri (split pea fritters with hot sauce),Poached fruit crumble,269,295,331,Viernes,2889.6"
Pablo Sanchez,Hombre,160,182,38,2,Harris,Tomar la glicemia,Bajar carbohidratos,1209.8,157.3,53.6,42.5,Chicken and lentil curry,Poached fruit crumble,Roasted chicory,332,331,184,Sábado,2889.6
Pablo Sanchez,Hombre,160,182,38,2,Harris,Tomar la glicemia,Bajar carbohidratos,1209.8,157.3,53.6,42.5,Tzatziki,Turkey burger,Salmon fishcakes,69,297,681,Domingo,2889.6
Gabriela Perez,Mujer,79,143,27,2,Harris,Subir de peso,Revisar grasas y azucares,2595.9,133.0,154.9,80.8,Iced tea,Garlic and pea stuffed mussels with parmesan crust,Blackcurrant and raspberry ice cream,0,18,185,Lunes,1504.2
Gabriela Perez,Mujer,79,143,27,2,Harris,Subir de peso,Revisar grasas y azucares,2595.9,133.0,154.9,80.8,Spiced apple and raisin muesli bars,Raspberry frozen yogurt,Spaghetti bolognese,91,57,465,Martes,1504.2
"Gabriela Perez,Mujer,79,143,27,2,Harris,Subir de peso,Revisar grasas y azucares,2595.9,133.0,154.9,80.8,Caramelised onion moutabal,Blackberry upside down puddings,""Pork, barley and carrot casserole"",93,228,271,Miércoles,1504.2"
Gabriela Perez,Mujer,79,143,27,2,Harris,Subir de peso,Revisar grasas y azucares,2595.9,133.0,154.9,80.8,Kale and green lentil soup,Szechuan chicken,Blackberry upside down puddings,154,198,228,Jueves,1504.2
Gabriela Perez,Mujer,79,143,27,2,Harris,Subir de peso,Revisar grasas y azucares,2595.9,133.0,154.9,80.8,Cod goujons,Chicken butter bean and leek pie,Asian salmon fillets,245,533,293,Viernes,1504.2
Gabriela Perez,Mujer,79,143,27,2,Harris,Subir de peso,Revisar grasas y azucares,2595.9,133.0,154.9,80.8,Spicy prawn and pak choi stir-fry,Salmon pâté,Raspberry shortbread mess,184,209,170,Sábado,1504.2
Gabriela Perez,Mujer,79,143,27,2,Harris,Subir de peso,Revisar grasas y azucares,2595.9,133.0,154.9,80.8,Meatballs,Cod goujons,Butternut squash and borlotti bean stew,142,245,242,Domingo,1504.2
Daniela Pena,Mujer,55,159,57,3,Mifflin,Aumentar masa muscular,Revisar grasas y azucares,2053.4,285.7,96.5,30.7,Potato pizza,Hearty minestrone soup,Baked pesto chicken with citrus couscous,357,305,596,Lunes,1097.8
Daniela Pena,Mujer,55,159,57,3,Mifflin,Aumentar masa muscular,Revisar grasas y azucares,2053.4,285.7,96.5,30.7,Prawn noodles,Blackcurrant and raspberry ice cream,Cod goujons,186,185,245,Martes,1097.8
Daniela Pena,Mujer,55,159,57,3,Mifflin,Aumentar masa muscular,Revisar grasas y azucares,2053.4,285.7,96.5,30.7,Strawberry tart,Crunchy carrot and apple salad,Mulled apple juice,136,89,41,Miércoles,1097.8
Daniela Pena,Mujer,55,159,57,3,Mifflin,Aumentar masa muscular,Revisar grasas y azucares,2053.4,285.7,96.5,30.7,Cauliflower stir fry,Hot souffle apples with creme fraiche,Tomato and red pepper risotto,228,193,385,Jueves,1097.8
"Daniela Pena,Mujer,55,159,57,3,Mifflin,Aumentar masa muscular,Revisar grasas y azucares,2053.4,285.7,96.5,30.7,""Quark, garlic, roast red pepper and onion dip"",Cheddar and leek pancakes,Pyaaj pakora baked battered onions,112,201,66,Viernes,1097.8"
Daniela Pena,Mujer,55,159,57,3,Mifflin,Aumentar masa muscular,Revisar grasas y azucares,2053.4,285.7,96.5,30.7,Hot souffle apples with creme fraiche,Carrot and swede mash,Apricot porridge with toasted seeds,193,59,215,Sábado,1097.8
Daniela Pena,Mujer,55,159,57,3,Mifflin,Aumentar masa muscular,Revisar grasas y azucares,2053.4,285.7,96.5,30.7,Polenta with roasted vegetables,Poached spiced pears,Herby stuffed aubergines,315,107,248,Domingo,1097.8
"Ricardo Dominguez,Hombre,87,203,65,1,Harris,Tomar la glicemia,Hacer ejercicio,2130.6,113.4,84.3,99.7,Summer berry pavlova,""Caramelised onion, red pepper and courgette soda bread"",Lamb biryani,86,230,538,Lunes,1859.1"
Ricardo Dominguez,Hombre,87,203,65,1,Harris,Tomar la glicemia,Hacer ejercicio,2130.6,113.4,84.3,99.7,Brussels and hash with poached egg,Afghan salad,Mini blueberry pancakes,295,92,102,Martes,1859.1
Ricardo Dominguez,Hombre,87,203,65,1,Harris,Tomar la glicemia,Hacer ejercicio,2130.6,113.4,84.3,99.7,Poached fruit crumble,Bean and mushroom enchiladas,Marinated mackerel salad,331,500,186,Miércoles,1859.1
Ricardo Dominguez,Hombre,87,203,65,1,Harris,Tomar la glicemia,Hacer ejercicio,2130.6,113.4,84.3,99.7,Spaetzle,Sweet potato soup,Slow-roasted garlic and herb tomatoes,270,294,107,Jueves,1859.1
Ricardo Dominguez,Hombre,87,203,65,1,Harris,Tomar la glicemia,Hacer ejercicio,2130.6,113.4,84.3,99.7,Vegetarian shepherd’s pie with sweet potato mash,Green masala fish curry,Roast chicken,229,259,209,Viernes,1859.1
Ricardo Dominguez,Hombre,87,203,65,1,Harris,Tomar la glicemia,Hacer ejercicio,2130.6,113.4,84.3,99.7,Moroccan squash and aubergine tagine,Tuscan bean soup,Thai cod cakes with chilli dipping sauce,182,147,170,Sábado,1859.1
Ricardo Dominguez,Hombre,87,203,65,1,Harris,Tomar la glicemia,Hacer ejercicio,2130.6,113.4,84.3,99.7,Pasta in brodo,Mini spiced orange pancakes,Caramelised leek quiche,463,37,191,Domingo,1859.1
"Walter Romero,Hombre,160,189,45,3,Harris,Caminar,Hacer ejercicio,2778.0,159.3,190.1,42.1,""Chicken, squash and coriander pilaf"",Sea bream with spring onion and baby carrots,Aubergine and courgette Parmesan bake,404,213,222,Lunes,2883.4"
Walter Romero,Hombre,160,189,45,3,Harris,Caminar,Hacer ejercicio,2778.0,159.3,190.1,42.1,Blackberry upside down puddings,Yakitori chicken,Brussels sprout gratin,228,70,156,Martes,2883.4
Walter Romero,Hombre,160,189,45,3,Harris,Caminar,Hacer ejercicio,2778.0,159.3,190.1,42.1,Very berry porridge,Tomato ketchup,Fish traybake with cauliflower and lentils,348,19,317,Miércoles,2883.4
Walter Romero,Hombre,160,189,45,3,Harris,Caminar,Hacer ejercicio,2778.0,159.3,190.1,42.1,Baked sea bass and roasted red peppers,Baked sea bass and roasted red peppers,Carrot cake,445,445,141,Jueves,2883.4
Walter Romero,Hombre,160,189,45,3,Harris,Caminar,Hacer ejercicio,2778.0,159.3,190.1,42.1,Cod Portugaise with boiled new potatoes and side salad,Beefburger,Baked pesto chicken with citrus couscous,342,321,596,Viernes,2883.4
"Walter Romero,Hombre,160,189,45,3,Harris,Caminar,Hacer ejercicio,2778.0,159.3,190.1,42.1,""Salmon, red onion and sweet pepper wraps"",Crab tagliatelle,Gado gado,396,418,370,Sábado,2883.4"
Walter Romero,Hombre,160,189,45,3,Harris,Caminar,Hacer ejercicio,2778.0,159.3,190.1,42.1,Apple and raisin chelsea buns,Bubble and squeak,Pho,156,328,241,Domingo,2883.4
"Gabriela Vasquez,Mujer,69,145,69,3,Mifflin,Bajar de peso,Hacer ejercicio,1464.6,230.7,54.2,99.3,""Ham, leek and Parmesan frittata"",Kale and green lentil soup,Fish curry,292,154,350,Lunes,1090.2"
Gabriela Vasquez,Mujer,69,145,69,3,Mifflin,Bajar de peso,Hacer ejercicio,1464.6,230.7,54.2,99.3,Ethiopian beef stew,Butterbean pâté,Banana bread,428,121,171,Martes,1090.2
Gabriela Vasquez,Mujer,69,145,69,3,Mifflin,Bajar de peso,Hacer ejercicio,1464.6,230.7,54.2,99.3,Spicy bean quesadillas,Roast mackerel with a curried coriander crust,Spicy pork ramen,371,288,491,Miércoles,1090.2
"Gabriela Vasquez,Mujer,69,145,69,3,Mifflin,Bajar de peso,Hacer ejercicio,1464.6,230.7,54.2,99.3,""Chicken, mushroom and tarragon pie"",""Carrot, cumin & coriander salad"",Szechuan chicken,435,53,198,Jueves,1090.2"
Gabriela Vasquez,Mujer,69,145,69,3,Mifflin,Bajar de peso,Hacer ejercicio,1464.6,230.7,54.2,99.3,Wholemeal fruit bars,Vegetable pakoras,Light and fluffy watercress soup,117,106,149,Viernes,1090.2
Gabriela Vasquez,Mujer,69,145,69,3,Mifflin,Bajar de peso,Hacer ejercicio,1464.6,230.7,54.2,99.3,Nasi goreng with pickled vegetables,Thai style noodles with gingered pork,Caramelised onion moutabal,356,545,93,Sábado,1090.2
Gabriela Vasquez,Mujer,69,145,69,3,Mifflin,Bajar de peso,Hacer ejercicio,1464.6,230.7,54.2,99.3,Smoky chicken kebabs,Turkish cauliflower pizza with Quorn and tzatziki,Chilli bean soup with avocado salsa,205,296,178,Domingo,1090.2
Victor Perez,Hombre,193,174,55,3,Harris,Hacer mas actividad fisica,Bajar carbohidratos,2618.6,184.7,93.9,44.6,Nutty chocolate truffles,Chinese steamed trout,Virgin mojito,62,325,5,Lunes,3196.8
"Victor Perez,Hombre,193,174,55,3,Harris,Hacer mas actividad fisica,Bajar carbohidratos,2618.6,184.7,93.9,44.6,Sweet potato soup,""Quark, garlic, roast red pepper and onion dip"",Vegetarian shepherd’s pie with sweet potato mash,294,112,229,Martes,3196.8"
Victor Perez,Hombre,193,174,55,3,Harris,Hacer mas actividad fisica,Bajar carbohidratos,2618.6,184.7,93.9,44.6,Muesli energy bars,Caesar salad with chargrilled chicken,Chana chaat (mixed bean salad),101,218,157,Miércoles,3196.8
"Victor Perez,Hombre,193,174,55,3,Harris,Hacer mas actividad fisica,Bajar carbohidratos,2618.6,184.7,93.9,44.6,Fruit and nut bars,""Almond, apricot and pumpkin seed granola"",Sticky lemon polenta cake,124,187,118,Jueves,3196.8"
Victor Perez,Hombre,193,174,55,3,Harris,Hacer mas actividad fisica,Bajar carbohidratos,2618.6,184.7,93.9,44.6,Roasted red vegetables with ginger and garlic,Chicken biryani,Chicken risotto with spring vegetables,106,450,379,Viernes,3196.8
Victor Perez,Hombre,193,174,55,3,Harris,Hacer mas actividad fisica,Bajar carbohidratos,2618.6,184.7,93.9,44.6,Sweet and sour pork,Seafood parcels,Bean and mushroom enchiladas,234,257,500,Sábado,3196.8
Victor Perez,Hombre,193,174,55,3,Harris,Hacer mas actividad fisica,Bajar carbohidratos,2618.6,184.7,93.9,44.6,Popcorn,pressure cooked bean chilli,Nut roast,34,330,341,Domingo,3196.8
"Hector Silva,Hombre,90,192,68,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1807.7,291.3,168.1,99.9,Seafood parcels,""Quark, garlic, roast red pepper and onion dip"",2-ingredient pancakes ,257,112,343,Lunes,1765.0"
Hector Silva,Hombre,90,192,68,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1807.7,291.3,168.1,99.9,Cod with herby cheese topping,Fillet of lamb with minted couscous,Coconut rice pudding,259,383,206,Martes,1765.0
Hector Silva,Hombre,90,192,68,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1807.7,291.3,168.1,99.9,Green summer soup,Mackerel with tomatoes,Chicken and spinach burritos,169,277,483,Miércoles,1765.0
Hector Silva,Hombre,90,192,68,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1807.7,291.3,168.1,99.9,Spicy bean quesadillas,Beetroot hummus,Mince pies,371,72,168,Jueves,1765.0
Hector Silva,Hombre,90,192,68,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1807.7,291.3,168.1,99.9,Wholemeal spinach and cheddar pancakes,Salad nicoise,Turkish cauliflower pizza with Quorn and tzatziki,219,194,296,Viernes,1765.0
Hector Silva,Hombre,90,192,68,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1807.7,291.3,168.1,99.9,Shellfish risotto,Potato pancakes,Cauliflower pilaf,267,78,151,Sábado,1765.0
Hector Silva,Hombre,90,192,68,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1807.7,291.3,168.1,99.9,Scandinavian pickled cucumber and salad sandwich,Braised mustard pork and vegetables,Rekha's Shirkhand,151,206,87,Domingo,1765.0
Laura Medina,Mujer,57,154,57,1,Mifflin,Bajar de peso,Revisar grasas y azucares,2081.8,104.5,50.8,98.2,Speedy salmon pasta,Sweet potato pudding cake,Corn and parmesan mini muffins,520,249,61,Lunes,1086.5
"Laura Medina,Mujer,57,154,57,1,Mifflin,Bajar de peso,Revisar grasas y azucares,2081.8,104.5,50.8,98.2,""Chicken, mushroom and tarragon pie"",Chilled pizza,Venison and cranberry casserole,435,266,265,Martes,1086.5"
"Laura Medina,Mujer,57,154,57,1,Mifflin,Bajar de peso,Revisar grasas y azucares,2081.8,104.5,50.8,98.2,Apple and raisin chelsea buns,""Cheese, onion and spinach scones"",Spiced apple and raisin muesli bars,156,117,91,Miércoles,1086.5"
Laura Medina,Mujer,57,154,57,1,Mifflin,Bajar de peso,Revisar grasas y azucares,2081.8,104.5,50.8,98.2,Green masala fish curry,Tomato and red pepper risotto,Beef stew and dumplings,259,385,348,Jueves,1086.5
Laura Medina,Mujer,57,154,57,1,Mifflin,Bajar de peso,Revisar grasas y azucares,2081.8,104.5,50.8,98.2,Fufu with chicken pepper soup,Warm exotic fruit salad,Soda bread,366,112,240,Viernes,1086.5
"Laura Medina,Mujer,57,154,57,1,Mifflin,Bajar de peso,Revisar grasas y azucares,2081.8,104.5,50.8,98.2,Roasted peppers with feta cheese,""Chicken, squash and coriander pilaf"",Aubergine and chickpea curry,53,404,433,Sábado,1086.5"
Laura Medina,Mujer,57,154,57,1,Mifflin,Bajar de peso,Revisar grasas y azucares,2081.8,104.5,50.8,98.2,All-in-one Asian salmon and broccoli traybake,Chana chaat (mixed bean salad),Cauliflower and leek soup,339,157,161,Domingo,1086.5
Oscar Jimenez,Hombre,152,204,55,1,Mifflin,Subir de peso,Bajar carbohidratos,1674.0,187.3,139.2,61.7,Chargrilled fennel salad,Roast pepper and sundried tomato crostini,Mexican turkey meatballs,85,41,325,Lunes,2525.0
Oscar Jimenez,Hombre,152,204,55,1,Mifflin,Subir de peso,Bajar carbohidratos,1674.0,187.3,139.2,61.7,Tartiflette (breakfast stir-fry),Thai chicken stir fry,Bean and mushroom enchiladas,210,234,500,Martes,2525.0
"Oscar Jimenez,Hombre,152,204,55,1,Mifflin,Subir de peso,Bajar carbohidratos,1674.0,187.3,139.2,61.7,Creamy asparagus soup,""Stir-fried kale with chilli, ginger and garlic"",Tartiflette (breakfast stir-fry),163,38,210,Miércoles,2525.0"
Oscar Jimenez,Hombre,152,204,55,1,Mifflin,Subir de peso,Bajar carbohidratos,1674.0,187.3,139.2,61.7,Rhubarb and ginger sponge,Lamb curry,Sea bream with spring onion and baby carrots,157,206,213,Jueves,2525.0
"Oscar Jimenez,Hombre,152,204,55,1,Mifflin,Subir de peso,Bajar carbohidratos,1674.0,187.3,139.2,61.7,Banana bread,Spinach and Wensleydale stuffed portobello mushroom,""Chicken, borlotti bean & vegetable soup with pistou"",171,289,212,Viernes,2525.0"
Oscar Jimenez,Hombre,152,204,55,1,Mifflin,Subir de peso,Bajar carbohidratos,1674.0,187.3,139.2,61.7,Roast butternut squash and red lentil soup,Tuna balls with tomato sauce,Spaghetti carbonara,252,394,412,Sábado,2525.0
Oscar Jimenez,Hombre,152,204,55,1,Mifflin,Subir de peso,Bajar carbohidratos,1674.0,187.3,139.2,61.7,Gammon and pineapple stir fry,Roast pepper and sundried tomato crostini,White bean and lamb stew,179,41,340,Domingo,2525.0
"Gabriel Vargas,Hombre,62,183,29,3,Mifflin,Tomar la glicemia,Hacer ejercicio,1547.1,112.8,139.4,42.4,Portobello mushroom burgers,""Sweet potato, chickpea and carrot tagine with couscous"",Gammon and pineapple stir fry,306,348,179,Lunes,1623.8"
"Gabriel Vargas,Hombre,62,183,29,3,Mifflin,Tomar la glicemia,Hacer ejercicio,1547.1,112.8,139.4,42.4,""Goat’s cheese, beetroot and walnut salad"",Spiced apple and raisin muesli bars,Gado gado,219,91,370,Martes,1623.8"
Gabriel Vargas,Hombre,62,183,29,3,Mifflin,Tomar la glicemia,Hacer ejercicio,1547.1,112.8,139.4,42.4,Blueberry and lemon cheesecake,Barley pilaf with tofu,Tandoori chicken chapatti,190,571,311,Miércoles,1623.8
Gabriel Vargas,Hombre,62,183,29,3,Mifflin,Tomar la glicemia,Hacer ejercicio,1547.1,112.8,139.4,42.4,Kale and green lentil soup,Tasty layered potatoes,Kale and green lentil soup,154,301,154,Jueves,1623.8
"Gabriel Vargas,Hombre,62,183,29,3,Mifflin,Tomar la glicemia,Hacer ejercicio,1547.1,112.8,139.4,42.4,""Sage, onion and sweet potato stuffing"",Lamb and sweet potato hotpot,Lamb dhansak,65,288,417,Viernes,1623.8"
"Gabriel Vargas,Hombre,62,183,29,3,Mifflin,Tomar la glicemia,Hacer ejercicio,1547.1,112.8,139.4,42.4,Macaroni cheese,""Spaghetti with courgette, chilli and tomato"",""Pork, barley and carrot casserole"",444,319,271,Sábado,1623.8"
Gabriel Vargas,Hombre,62,183,29,3,Mifflin,Tomar la glicemia,Hacer ejercicio,1547.1,112.8,139.4,42.4,Spinach and Wensleydale stuffed portobello mushroom,Sea bream with spring onion and baby carrots,Chestnut and apricot stuffing,289,213,147,Domingo,1623.8
"Samuel Vargas,Hombre,143,188,38,1,Harris,Subir de peso,Bajar carbohidratos,2167.0,110.0,59.1,89.7,""Salmon, red onion and sweet pepper wraps"",Squid and prawn skewers,Vegetable chilli,396,42,129,Lunes,2690.6"
Samuel Vargas,Hombre,143,188,38,1,Harris,Subir de peso,Bajar carbohidratos,2167.0,110.0,59.1,89.7,Chargrilled red pepper and tomato salsa,Pork with creamy leek sauce,Tandoori chicken chapatti,65,223,311,Martes,2690.6
Samuel Vargas,Hombre,143,188,38,1,Harris,Subir de peso,Bajar carbohidratos,2167.0,110.0,59.1,89.7,Witchetty grubs in swamp juice,Mackerel with tomatoes,Apple Strudel,205,277,118,Miércoles,2690.6
Samuel Vargas,Hombre,143,188,38,1,Harris,Subir de peso,Bajar carbohidratos,2167.0,110.0,59.1,89.7,Galician stew with roasted butternut squash,Coconut rice pudding,Caponata,285,206,136,Jueves,2690.6
"Samuel Vargas,Hombre,143,188,38,1,Harris,Subir de peso,Bajar carbohidratos,2167.0,110.0,59.1,89.7,""Spinach, red onion and potato tortilla"",Mushroom and spring onion omelette,Aubergine parmigiana,233,251,247,Viernes,2690.6"
"Samuel Vargas,Hombre,143,188,38,1,Harris,Subir de peso,Bajar carbohidratos,2167.0,110.0,59.1,89.7,""Spinach, corn and chickpea fritters"",Jollof rice and chicken,Sesame crusted salmon and green bean salad,181,377,408,Sábado,2690.6"
Samuel Vargas,Hombre,143,188,38,1,Harris,Subir de peso,Bajar carbohidratos,2167.0,110.0,59.1,89.7,Vegetable moussaka,Roasted garlic and mushroom soup,Mexican turkey meatballs,168,172,325,Domingo,2690.6
Ivan Medina,Hombre,131,179,52,1,Harris,Hacer mas actividad fisica,Aumentar proteinas,2450.1,244.7,150.8,69.4,Mediterranean pasta salad,Fish traybake with cauliflower and lentils,Char siu chicken skewers & sweet peppers,422,317,124,Lunes,2407.2
Ivan Medina,Hombre,131,179,52,1,Harris,Hacer mas actividad fisica,Aumentar proteinas,2450.1,244.7,150.8,69.4,Chicken nuggets,Summerberry smoothie,Roasted tomato and pepper bulgar wheat salad,292,100,252,Martes,2407.2
Ivan Medina,Hombre,131,179,52,1,Harris,Hacer mas actividad fisica,Aumentar proteinas,2450.1,244.7,150.8,69.4,Caesar salad with chargrilled chicken,Baked mini spinach and onion bhaji with coriander dip  ,Seafood parcels,218,51,257,Miércoles,2407.2
"Ivan Medina,Hombre,131,179,52,1,Harris,Hacer mas actividad fisica,Aumentar proteinas,2450.1,244.7,150.8,69.4,Chicken biryani,Herby mackerel,""Braised cod with peas, spring onions and carrots"",450,280,288,Jueves,2407.2"
Ivan Medina,Hombre,131,179,52,1,Harris,Hacer mas actividad fisica,Aumentar proteinas,2450.1,244.7,150.8,69.4,Green summer soup,Microwave mug: Sesame salmon and broccoli,Vegetable satay,169,197,292,Viernes,2407.2
Ivan Medina,Hombre,131,179,52,1,Harris,Hacer mas actividad fisica,Aumentar proteinas,2450.1,244.7,150.8,69.4,Asparagus frittata,Roast chicken,Poached salmon blinis,176,209,63,Sábado,2407.2
"Ivan Medina,Hombre,131,179,52,1,Harris,Hacer mas actividad fisica,Aumentar proteinas,2450.1,244.7,150.8,69.4,""Zingy watermelon, tomato and pine nut salad"",Chicken risotto with spring vegetables,Leek and potato salad,127,379,107,Domingo,2407.2"
"Raul Hernandez,Hombre,148,182,21,3,Harris,Mantener peso,Revisar grasas y azucares,2926.1,246.2,152.2,30.8,""Chicken, corn & lentil pilaf"",Creamy asparagus soup,Shakshuka,408,163,259,Lunes,2825.3"
Raul Hernandez,Hombre,148,182,21,3,Harris,Mantener peso,Revisar grasas y azucares,2926.1,246.2,152.2,30.8,Goat's cheese and roast vegetable ciabatta,Jollof rice and chicken,Baked sea bass and roasted red peppers,415,377,445,Martes,2825.3
